Unnamed: 0,Image,Review Text,Processed_Review,Feature_Extraction
2159,"['Downloaded_Images/81BoptOYF5L._SY88.jpg', 'Downloaded_Images/71tGRvMXTCL._SY88.jpg', 'Downloaded_Images/71WXBcdMxhL._SY88.jpg', 'Downloaded_Images/81YaGr-qFkL._SY88.jpg']","It nicer than I thought a protects my soprano better than the other bag I had it in, I would recommend it.",nicer thought protect soprano better bag would recommend,"[array([0.      , 0.      , 0.      , ..., 0.      , 0.      , 8.042583],
      dtype=float32), array([0.       , 0.       , 0.       , ..., 0.       , 2.9960833,
       0.       ], dtype=float32), array([0.       , 0.       , 0.       , ..., 0.       , 1.0841043,
       0.       ], dtype=float32), array([ 0.      ,  0.      ,  0.      , ..., 16.400463,  0.      ,
        0.      ], dtype=float32)]"
169,"['Downloaded_Images/71iWTdFA4oL._SY88.jpg', 'Downloaded_Images/71yBapbvzZL._SY88.jpg', 'Downloaded_Images/712q5IZ6sQL._SY88.jpg', 'Downloaded_Images/71c3Q2ZSw4L._SY88.jpg']","Better thab the terrible string trees my guitar had,  had to drill a small hole though to mount as yoy can see in the pics",better thab terribl string tree guitar drill small hole though mount yoy see pic,"[array([ 0.       ,  0.       , 14.4179325, ...,  0.       ,  2.3625445,
        3.5795698], dtype=float32), array([0.       , 0.       , 7.4351516, ..., 0.       , 3.8220344,
       0.       ], dtype=float32), array([0.        , 0.        , 0.        , ..., 0.        , 0.11694592,
       0.        ], dtype=float32), array([0.        , 0.        , 0.        , ..., 0.11314956, 0.        ,
       0.        ], dtype=float32)]"
3802,['Downloaded_Images/51gfHQC6T8L._SY88.jpg'],Great kit after leveling and crowning the frets this guitar plays great I love this kit,great kit level crown fret guitar play great love kit,"[array([0.       , 0.       , 0.       , ..., 5.7032895, 0.       ,
       0.       ], dtype=float32)]"
2388,"['Downloaded_Images/51WC8k-wl1L._SY88.jpg', 'Downloaded_Images/519dNIpG9JL._SY88.jpg']","bought this to slap on a cheap p bass from e-bay. I figured if it sucks, its only a few bucks.
it ended up looking and sounding awesome. aged it a little with some vintage amber nitro.",bought slap cheap p bass figur suck buck end look sound awesom age littl vintag amber nitro,"[array([ 0.      ,  0.      ,  0.      , ...,  0.      , 10.364353,
        0.      ], dtype=float32), array([ 0.       ,  3.2173269,  0.       , ...,  0.       , 15.629149 ,
        0.       ], dtype=float32)]"
3283,['Downloaded_Images/61CDIpsiF6L._SY88.jpg'],"I had been looking to buy another bass since I'm working in the Middle East and don't have access to my other basses in the States. The Musicman Ray34 bass was being considered because of the price and the reviews. I've been playing bass for over 40 years and had never even picked up a Music Man bass before. I ordered one that had been returned so it was sold as used, it was sent through the APO mail system (which I really appreciate with Amazon), but could not find a mark or smudge on it.  It was as new as it could be. Much to my surprise, it was also ""IN TUNE"". It was setup perfectly. I have played it here for a couple of months with some friends and they are amazed on how good it sounds. I have always been a Fender man but this is now my favorite bass. Thanks again for supporting the Military APO/FPO mail system.",look buy anoth bass sinc work middl east access bass state musicman ray34 bass consid price review play bass 40 year never even pick music man bass order one return sold use sent apo mail system realli appreci amazon could find mark smudg new could much surpris also tune setup perfectli play coupl month friend amaz good sound alway fender man favorit bass thank support militari mail system,"[array([0., 0., 0., ..., 0., 0., 0.], dtype=float32)]"
2185,['Downloaded_Images/71vMELe8HcL._SY88.jpg'],"This is a great little gadget. Being a lead Guitarist I,m always look for a new sound. This little reverb works great working with all My other pedals. I highly recommend this one to all My other Guitarist friends out there. ~Pepper~ Austin Texas",great littl gadget lead guitarist alway look new sound littl reverb work great work pedal highli recommend one guitarist friend austin texa,"[array([0., 0., 0., ..., 0., 0., 0.], dtype=float32)]"
2691,"['Downloaded_Images/612Clwy1cYL._SY88.jpg', 'Downloaded_Images/71qNAaMcXUL._SY88.jpg', 'Downloaded_Images/61grdlZY0WL._SY88.jpg', 'Downloaded_Images/71jylZI8wgL._SY88.jpg']","This braided cable is one of the nicest I've ever used that was under $50. The sound is crisp and not distorted with no buzz or ground hum, even jumping on the cable did not produce any undesired sound bleed. The ends are gold plated for increased connectivity and the ends are well shielded with a quality heat shield tubing covering the wire connections. the end covers are well threaded and do not loosen themselves after use. I have been playing for 15 years now both live and studio and haven't found cables this nice that did not have a hefty price tag. I plan to pick up a few more of these in different lengths to replace some others I've used i like them that much. I did receive this product at a discount in return for a fair unbiased opinion. If my review was helpful to you please click the yes button.",braid cabl one nicest ever use 50 sound crisp distort buzz ground hum even jump cabl produc undesir sound bleed end gold plate increas connect end well shield qualiti heat shield tube cover wire connect end cover well thread loosen use play 15 year live studio found cabl nice hefti price tag plan pick differ length replac other use like much receiv product discount return fair unbias opinion review help plea click ye button,"[array([0.      , 0.      , 0.      , ..., 0.      , 9.161354, 0.      ],
      dtype=float32), array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), array([ 0.      ,  0.      ,  0.      , ...,  0.      , 12.062958,
        0.      ], dtype=float32), array([ 0.      ,  0.      ,  0.      , ...,  0.      , 16.852037,
        0.      ], dtype=float32)]"
1264,['Downloaded_Images/31doPXyQKGL._SY88.jpg'],"This was a great value. The wood I received looked outstanding and all the parts were there and fit well. I did some customization to the look and added a couple of other pickups for some diversity but the components I received were of reasonable quality. The guitar looks and plays great after a bit of neck adjustment and setup. Very satisfied.

(Note: Like on most all of this type of low priced guitar, the volume pot was dismal. Why they don't spend a buck more for a decent volume pot that actually adjusts volume in a linear fashion is a mystery.)",great valu wood receiv look outstand part fit well custom look ad coupl pickup diver compon receiv reason qualiti guitar look play great bit neck adjust setup satisfi note like type low price guitar volum pot dismal spend buck decent volum pot actual adjust volum linear fashion mysteri,"[array([0.      , 0.      , 0.      , ..., 0.      , 5.222707, 0.      ],
      dtype=float32)]"
749,['Downloaded_Images/71J74QaTycL._SY88.jpg'],"I was a bit disappointed when I received this guitar set.  The guitar itself has a very visible paint or glue drip.  Also, the description said it had an extra SET of stings, but there is only one included",bit disappoint receiv guitar set guitar visibl paint glue drip also descript said extra set sting one includ,"[array([ 0.      ,  0.      ,  0.      , ...,  0.      , 16.628847,
        0.      ], dtype=float32)]"
2041,['Downloaded_Images/51J9GjAhLhL._SY88.jpg'],"These SKRIMS are a little bit pricy but they are simply awesome, a friends band borrowed mine to impress a club owner, They will be buying these soon. They have a hook at the top that slips around the tightening screw on your speakers and with a par Can light underneath these are simply put.. Impressive!!!",skrim littl bit prici simpli awesom friend band borrow mine impress club owner buy soon hook top slip around tighten screw speaker par light underneath simpli put impress,"[array([0., 0., 0., ..., 0., 0., 0.], dtype=float32)]"
3138,['Downloaded_Images/81vk0GF5baL._SY88.jpg'],"Beautiful, well-made strap. Matches my guitar nicely. Perfect.",beauti strap match guitar nice perfect,"[array([0.      , 0.      , 0.      , ..., 0.      , 5.078322, 0.      ],
      dtype=float32)]"
3482,"['Downloaded_Images/71gJyE69FAL._SY88.jpg', 'Downloaded_Images/71aq9uf-GTL._SY88.jpg', 'Downloaded_Images/71zJa3qcX0L._SY88.jpg', 'Downloaded_Images/61VvjFcgxTL._SY88.jpg']",This guitar is perfect in every way! It's so easy to play and sounds fantastic! Perfectly balanced with zero neck dive. The bomb inlays just look cool! I definitely plan on buying more Hardluck Kings guitars!,guitar perfect everi way easi play sound fantast perfectli balanc zero neck dive bomb inlay look cool definit plan buy hardluck king guitar,"[array([ 0.      ,  0.      ,  0.      , ..., 34.778896,  0.      ,
        0.      ], dtype=float32), array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
       27.40428   ,  0.50667095], dtype=float32), array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), array([0., 0., 0., ..., 0., 0., 0.], dtype=float32)]"
1674,['Downloaded_Images/71WlOBAWyFL._SY88.jpg'],"The Ditto is the best looper I've owned (I've tried a few). It's very easy to use.

One design flaw: putting the power and input plugs next to each other. My Ditto doesn't sit flat because the power and audio cords are in the way of each other. The power plug should have gone on the top, in my opinion.",ditto best looper own tri easi use one design flaw put power input plug next ditto sit flat power audio cord way power plug gone top opinion,"[array([0., 0., 0., ..., 0., 0., 0.], dtype=float32)]"
825,['Downloaded_Images/51EpsGS8W+L._SY88.jpg'],"I chose this cable b/c it was supposed to have the more durable metallic interfaces and superior strain relief as pictured. What showed up is nothing more than some cheap and flimsy cable that can be bought for a lot less elsewhere. I feel cheated.

Dear Amazon,

Stop with the bait and switch.

-JC",chose cabl suppos durabl metal interfac superior strain relief pictur show noth cheap flimsi cabl bought lot le elsewher feel cheat dear amazon stop bait switch,"[array([ 0.      ,  0.      ,  0.      , ..., 20.025126,  0.      ,
        0.      ], dtype=float32)]"
